c_custkey,c_name,revenue,c_acctbal,n_name,c_address,c_phone,c_comment,timestamp
7744,Customer#000007744,3446.6,-893.09,MOZAMBIQUE,PmmnSGsZKkv7qT2dtviG9jG25f GT1qsPT,26-742-421-4001,close packages wake fluffily requests. blithely express accounts across the fluffily special reque,830028
8405,Customer#000008405,23120.630400000002,8902.97,MOZAMBIQUE,nPFVMQzp2B,26-189-260-7117, regular ideas. furiously ironic deposits wil,826234
8405,Customer#000008405,85452.6414,8902.97,MOZAMBIQUE,nPFVMQzp2B,26-189-260-7117, regular ideas. furiously ironic deposits wil,826234
9311,Customer#000009311,32439.8043,4312.31,MOZAMBIQUE,3ppT6mFXj4YXhviP,26-988-598-5157,lar deposits haggle slyly regular,826234
9311,Customer#000009311,46237.1008,4312.31,MOZAMBIQUE,3ppT6mFXj4YXhviP,26-988-598-5157,lar deposits haggle slyly regular,826234
9311,Customer#000009311,88375.7758,4312.31,MOZAMBIQUE,3ppT6mFXj4YXhviP,26-988-598-5157,lar deposits haggle slyly regular,826234
9440,Customer#000009440,39967.732,2746.28,MOZAMBIQUE,l9SNjPbKKhwy3gfcqlh1D4edKDZtFT2DB,26-428-526-5406,lly regular theodolites. blithely unusual accounts are furiously special instruction,826234
9440,Customer#000009440,56673.91590000001,2746.28,MOZAMBIQUE,l9SNjPbKKhwy3gfcqlh1D4edKDZtFT2DB,26-428-526-5406,lly regular theodolites. blithely unusual accounts are furiously special instruction,826234
9440,Customer#000009440,130932.9465,2746.28,MOZAMBIQUE,l9SNjPbKKhwy3gfcqlh1D4edKDZtFT2DB,26-428-526-5406,lly regular theodolites. blithely unusual accounts are furiously special instruction,826234
9440,Customer#000009440,192307.1125,2746.28,MOZAMBIQUE,l9SNjPbKKhwy3gfcqlh1D4edKDZtFT2DB,26-428-526-5406,lly regular theodolites. blithely unusual accounts are furiously special instruction,826234
9454,Customer#000009454,24542.100000000002,294.97,MOZAMBIQUE,fITt7aaImUuV5IU4cWGL2fs4vnfHi7GHOvY5bo1H,26-975-910-7248,ts nod quickly carefully even requests. regular packages integrate above the blithely ironic pinto bea,826234
9454,Customer#000009454,95495.985,294.97,MOZAMBIQUE,fITt7aaImUuV5IU4cWGL2fs4vnfHi7GHOvY5bo1H,26-975-910-7248,ts nod quickly carefully even requests. regular packages integrate above the blithely ironic pinto bea,826234
9454,Customer#000009454,145602.6615,294.97,MOZAMBIQUE,fITt7aaImUuV5IU4cWGL2fs4vnfHi7GHOvY5bo1H,26-975-910-7248,ts nod quickly carefully even requests. regular packages integrate above the blithely ironic pinto bea,826234
7054,Customer#000007054,1641.1625999999997,5857.61,IRAQ,5XKMD7i7 wuDxPGUP9HJWYt8dBDJQFLCAE,21-705-101-9893,nts. fluffily ironic excuses sleep slyly according to the requests? furiously pendi,826235
7054,Customer#000007054,-2.2737367544323206E-13,5857.61,IRAQ,5XKMD7i7 wuDxPGUP9HJWYt8dBDJQFLCAE,21-705-101-9893,nts. fluffily ironic excuses sleep slyly according to the requests? furiously pendi,826235
7229,Customer#000007229,40210.354799999994,-831.34,IRAQ,nRRYw3fVek334vnqNTvu85XU7w1yg0rPOmQD8,21-490-644-8210, to integrate at the furiously final requests. ideas run quickly. quickly slow deposits snooze. carefully bold de,826235
7229,Customer#000007229,0.0,-831.34,IRAQ,nRRYw3fVek334vnqNTvu85XU7w1yg0rPOmQD8,21-490-644-8210, to integrate at the furiously final requests. ideas run quickly. quickly slow deposits snooze. carefully bold de,826235
7684,Customer#000007684,126996.562,3782.83,IRAQ,iNGpOQSuUt2RjqyxahhGBQvN3lfK62PkwvSfiUxN,21-125-646-6222,ously even deposits. furiously even theodolites are furiously,842696
7684,Customer#000007684,105547.728,3782.83,IRAQ,iNGpOQSuUt2RjqyxahhGBQvN3lfK62PkwvSfiUxN,21-125-646-6222,ously even deposits. furiously even theodolites are furiously,842696
7684,Customer#000007684,77745.36,3782.83,IRAQ,iNGpOQSuUt2RjqyxahhGBQvN3lfK62PkwvSfiUxN,21-125-646-6222,ously even deposits. furiously even theodolites are furiously,842696
7684,Customer#000007684,0.0,3782.83,IRAQ,iNGpOQSuUt2RjqyxahhGBQvN3lfK62PkwvSfiUxN,21-125-646-6222,ously even deposits. furiously even theodolites are furiously,842696
7774,Customer#000007774,54962.11799999999,5142.9,IRAQ,nZrpqAUh1eIUz3NQW595g,21-215-507-4242,s wake furiously blithely ironic packages,826235
7774,Customer#000007774,23280.467999999986,5142.9,IRAQ,nZrpqAUh1eIUz3NQW595g,21-215-507-4242,s wake furiously blithely ironic packages,826235
7774,Customer#000007774,5753.537999999986,5142.9,IRAQ,nZrpqAUh1eIUz3NQW595g,21-215-507-4242,s wake furiously blithely ironic packages,826235
7774,Customer#000007774,-1.3642420526593924E-11,5142.9,IRAQ,nZrpqAUh1eIUz3NQW595g,21-215-507-4242,s wake furiously blithely ironic packages,826235
7867,Customer#000007867,160255.3307,7843.22,IRAQ,PI8SGo9RhsmPm,21-511-754-5705,ns are slyly alongside of the bold theodolites. regularly regular decoys cajole after the regu,826235
7867,Customer#000007867,116085.87769999998,7843.22,IRAQ,PI8SGo9RhsmPm,21-511-754-5705,ns are slyly alongside of the bold theodolites. regularly regular decoys cajole after the regu,826235
7867,Customer#000007867,100291.50169999998,7843.22,IRAQ,PI8SGo9RhsmPm,21-511-754-5705,ns are slyly alongside of the bold theodolites. regularly regular decoys cajole after the regu,826235
7867,Customer#000007867,46831.09339999998,7843.22,IRAQ,PI8SGo9RhsmPm,21-511-754-5705,ns are slyly alongside of the bold theodolites. regularly regular decoys cajole after the regu,826235
7867,Customer#000007867,-1.4551915228366852E-11,7843.22,IRAQ,PI8SGo9RhsmPm,21-511-754-5705,ns are slyly alongside of the bold theodolites. regularly regular decoys cajole after the regu,826235
8806,Customer#000008806,279242.0835,7293.45,IRAQ,vouWA7XHCARoqats5MnpPH9rLKGmgF2nRPHU,21-218-507-7405,old platelets. unusual theodolites hagg,826235
8806,Customer#000008806,255037.96860000002,7293.45,IRAQ,vouWA7XHCARoqats5MnpPH9rLKGmgF2nRPHU,21-218-507-7405,old platelets. unusual theodolites hagg,826235
8806,Customer#000008806,240173.93670000002,7293.45,IRAQ,vouWA7XHCARoqats5MnpPH9rLKGmgF2nRPHU,21-218-507-7405,old platelets. unusual theodolites hagg,826235
8806,Customer#000008806,204127.96070000003,7293.45,IRAQ,vouWA7XHCARoqats5MnpPH9rLKGmgF2nRPHU,21-218-507-7405,old platelets. unusual theodolites hagg,829120
8806,Customer#000008806,144590.89520000003,7293.45,IRAQ,vouWA7XHCARoqats5MnpPH9rLKGmgF2nRPHU,21-218-507-7405,old platelets. unusual theodolites hagg,829120
8806,Customer#000008806,101560.55600000004,7293.45,IRAQ,vouWA7XHCARoqats5MnpPH9rLKGmgF2nRPHU,21-218-507-7405,old platelets. unusual theodolites hagg,829762
8806,Customer#000008806,64613.756000000045,7293.45,IRAQ,vouWA7XHCARoqats5MnpPH9rLKGmgF2nRPHU,21-218-507-7405,old platelets. unusual theodolites hagg,829762
8806,Customer#000008806,23870.270000000048,7293.45,IRAQ,vouWA7XHCARoqats5MnpPH9rLKGmgF2nRPHU,21-218-507-7405,old platelets. unusual theodolites hagg,829762
8806,Customer#000008806,4.729372449219227E-11,7293.45,IRAQ,vouWA7XHCARoqats5MnpPH9rLKGmgF2nRPHU,21-218-507-7405,old platelets. unusual theodolites hagg,829762
9079,Customer#000009079,26888.559,1592.17,IRAQ,qyI ktYyNPoLQV5uSLVurzQ,21-814-855-9165,dolites haggle fluffily according to the blithely regular requests. furiously ironic theodolites use fur,826235
9079,Customer#000009079,3.637978807091713E-12,1592.17,IRAQ,qyI ktYyNPoLQV5uSLVurzQ,21-814-855-9165,dolites haggle fluffily according to the blithely regular requests. furiously ironic theodolites use fur,826235
9115,Customer#000009115,0.0,-635.21,IRAQ,"49xyAa3iIbPbUuw24cWgE8QsCDkK54upfe,pgCIP",21-723-716-2594,s boost according to the furiously express reque,826235
9137,Customer#000009137,0.0,-574.16,IRAQ,"Rf,L4pPnMsF5XAEDFL6",21-519-909-6814,ckages cajole slyly blithely bold Tiresias. slyly idle packages,826235
9142,Customer#000009142,131003.5199,409.26,IRAQ,T0VopCvTFrf,21-601-664-9135,"bove the accounts! bold, even packages nag slyly along the ",826235
9142,Customer#000009142,106193.5844,409.26,IRAQ,T0VopCvTFrf,21-601-664-9135,"bove the accounts! bold, even packages nag slyly along the ",826235
9142,Customer#000009142,23859.104399999997,409.26,IRAQ,T0VopCvTFrf,21-601-664-9135,"bove the accounts! bold, even packages nag slyly along the ",826235
9142,Customer#000009142,11935.165199999998,409.26,IRAQ,T0VopCvTFrf,21-601-664-9135,"bove the accounts! bold, even packages nag slyly along the ",826235
9142,Customer#000009142,-1.8189894035458565E-12,409.26,IRAQ,T0VopCvTFrf,21-601-664-9135,"bove the accounts! bold, even packages nag slyly along the ",826235
9151,Customer#000009151,0.0,5691.95,IRAQ,7gIdRdaxB91EVdyx8DyPjShpMD,21-834-147-4906,"ajole fluffily. furiously regular accounts are special, silent account",826235
8405,Customer#000008405,62332.01099999999,8902.97,MOZAMBIQUE,nPFVMQzp2B,26-189-260-7117, regular ideas. furiously ironic deposits wil,869579
8405,Customer#000008405,-7.275957614183426E-12,8902.97,MOZAMBIQUE,nPFVMQzp2B,26-189-260-7117, regular ideas. furiously ironic deposits wil,869581
7204,Customer#000007204,75080.96819999999,5110.04,JORDAN,Y 1QXo5dM81IV,23-872-706-2531,"close, bold ideas could have to engage according to the carefully ",869843
7204,Customer#000007204,0.0,5110.04,JORDAN,Y 1QXo5dM81IV,23-872-706-2531,"close, bold ideas could have to engage according to the carefully ",869851
6833,Customer#000006833,71007.4778,3185.16,JORDAN,"xpXLjnef5qfH2xlHXF9oMMzIjIsuex,F0uw",23-153-556-1341, quickly bold instructions. even somas wake blithely. blithely furious theodo,849899
6833,Customer#000006833,0.0,3185.16,JORDAN,"xpXLjnef5qfH2xlHXF9oMMzIjIsuex,F0uw",23-153-556-1341, quickly bold instructions. even somas wake blithely. blithely furious theodo,849899
6877,Customer#000006877,86441.6694,-532.13,MOZAMBIQUE,"QR2VDDA94zJHPMmac86RN1Lg3SPxPzIt,u",26-767-249-9337,rding to the quickly bold instructions? careful ideas cajole furiously against the final packages-- fluffily busy a,854387
6877,Customer#000006877,24000.837000000007,-532.13,MOZAMBIQUE,"QR2VDDA94zJHPMmac86RN1Lg3SPxPzIt,u",26-767-249-9337,rding to the quickly bold instructions? careful ideas cajole furiously against the final packages-- fluffily busy a,854387
6877,Customer#000006877,7.275957614183426E-12,-532.13,MOZAMBIQUE,"QR2VDDA94zJHPMmac86RN1Lg3SPxPzIt,u",26-767-249-9337,rding to the quickly bold instructions? careful ideas cajole furiously against the final packages-- fluffily busy a,854387
9947,Customer#000009947,24776.031,6973.0,MOROCCO,"d4M, eS3JAD7pTymqu",25-585-638-3521, fluffily. fluffily ironic deposits cajole. silent the,861526
9947,Customer#000009947,43842.350999999995,6973.0,MOROCCO,"d4M, eS3JAD7pTymqu",25-585-638-3521, fluffily. fluffily ironic deposits cajole. silent the,861526
9947,Customer#000009947,55509.861,6973.0,MOROCCO,"d4M, eS3JAD7pTymqu",25-585-638-3521, fluffily. fluffily ironic deposits cajole. silent the,861526
7963,Customer#000007963,14568.781500000001,3622.21,JORDAN,"BaXyIjr1BN5,",23-615-144-5644,al instructions haggle across the deposits. special accounts doubt. expr,870470
7963,Customer#000007963,27015.8603,3622.21,JORDAN,"BaXyIjr1BN5,",23-615-144-5644,al instructions haggle across the deposits. special accounts doubt. expr,870470
9362,Customer#000009362,282965.65560000006,8240.04,KENYA,"c088haKCIHf0eu0wtrK,,Yvk0tAan7bGIs",24-216-725-2882,"around the ideas sleep slyly special, regular asymptotes. ironic dolphins haggle",870644
9362,Customer#000009362,289140.09660000005,8240.04,KENYA,"c088haKCIHf0eu0wtrK,,Yvk0tAan7bGIs",24-216-725-2882,"around the ideas sleep slyly special, regular asymptotes. ironic dolphins haggle",870644
7651,Customer#000007651,0.0,9619.29,KENYA,CTxA2u8lAdSmxg6LbRCsGx66 YEOrZZeeq,24-362-113-4686," final, special asymptotes must hang always. ideas might sleep slyly",894421
9982,Customer#000009982,51897.36949999999,4804.11,JORDAN,eTx6xRxKFUDruC7qJ ,23-166-174-8745,"y. ironic, regular deposits ab",865096
9982,Customer#000009982,71846.80149999999,4804.11,JORDAN,eTx6xRxKFUDruC7qJ ,23-166-174-8745,"y. ironic, regular deposits ab",865096
6985,Customer#000006985,0.0,2119.77,JORDAN,"J9qvTE,Ic0Oxv2cbFwAynNxzDW5KY96qVpOQ3q",23-652-721-2985,efully carefully final deposits: quickly pending dependencies wake al,865403
7609,Customer#000007609,59745.0,7707.86,MOZAMBIQUE,CfkHvv8eTJMxl7,26-502-114-6512,y express foxes sleep fluffily against the instructions-- even asymptotes are furiously. ,876468
7609,Customer#000007609,99093.696,7707.86,MOZAMBIQUE,CfkHvv8eTJMxl7,26-502-114-6512,y express foxes sleep fluffily against the instructions-- even asymptotes are furiously. ,876468
8662,Customer#000008662,7598.1359999999995,4375.02,MOZAMBIQUE,HVRp VXF 21ysbHYbDMMHvoLvGpDL,26-292-783-8391,lithely final requests sleep carefully up the furiously f,887402
8662,Customer#000008662,40019.2135,4375.02,MOZAMBIQUE,HVRp VXF 21ysbHYbDMMHvoLvGpDL,26-292-783-8391,lithely final requests sleep carefully up the furiously f,887402
8662,Customer#000008662,43179.7435,4375.02,MOZAMBIQUE,HVRp VXF 21ysbHYbDMMHvoLvGpDL,26-292-783-8391,lithely final requests sleep carefully up the furiously f,887402
7693,Customer#000007693,44353.44,2217.58,JAPAN," P,mw2p3iS27wTAEDlToKmyUNuNYHzWBdmQ7",22-899-223-2770,"e at the packages. ironic, special Tiresias sublate regular excuses. ",887812
7693,Customer#000007693,50886.9225,2217.58,JAPAN," P,mw2p3iS27wTAEDlToKmyUNuNYHzWBdmQ7",22-899-223-2770,"e at the packages. ironic, special Tiresias sublate regular excuses. ",887812
7693,Customer#000007693,107920.9325,2217.58,JAPAN," P,mw2p3iS27wTAEDlToKmyUNuNYHzWBdmQ7",22-899-223-2770,"e at the packages. ironic, special Tiresias sublate regular excuses. ",887812
7036,Customer#000007036,50647.8016,8757.23,JORDAN,"h3m,No7MSo3s43t8gw2hy4EzDDc RCRFJr",23-636-851-5365,us dependencies. blithely regular instructions sleep quickly across the slyly ironic requests. exp,870605
7036,Customer#000007036,0.0,8757.23,JORDAN,"h3m,No7MSo3s43t8gw2hy4EzDDc RCRFJr",23-636-851-5365,us dependencies. blithely regular instructions sleep quickly across the slyly ironic requests. exp,870605
10087,Customer#000010087,33468.040199999996,651.27,MOROCCO,"DpTCGhFecRg2Yt5nXl7Y7Rtjjh9E2tE7,2x",25-538-938-5794, express accounts according to the ironic pinto bean,875806
10087,Customer#000010087,80794.625,651.27,MOROCCO,"DpTCGhFecRg2Yt5nXl7Y7Rtjjh9E2tE7,2x",25-538-938-5794, express accounts according to the ironic pinto bean,875806
7093,Customer#000007093,0.0,-457.24,MOROCCO,2rRegW4MQGjQ0GP3REC,25-243-637-7888,es impress carefully. fluffily regular packages detect regularly ,876419
10114,Customer#000010114,79631.94330000001,4346.51,KENYA,2zMMhp3AaBfAs8 ZcQ9BMTv,24-386-676-4473,furiously for the unusual requests. carefully pending dependencies wake ironic i,878560
10114,Customer#000010114,111540.93930000001,4346.51,KENYA,2zMMhp3AaBfAs8 ZcQ9BMTv,24-386-676-4473,furiously for the unusual requests. carefully pending dependencies wake ironic i,878560
10114,Customer#000010114,120377.57130000001,4346.51,KENYA,2zMMhp3AaBfAs8 ZcQ9BMTv,24-386-676-4473,furiously for the unusual requests. carefully pending dependencies wake ironic i,878560
7117,Customer#000007117,86740.83599999998,-527.64,KENYA,Ys6GxFlqGYy0G,24-848-816-4810,ar foxes. hockey players are a,878867
7117,Customer#000007117,79048.63319999998,-527.64,KENYA,Ys6GxFlqGYy0G,24-848-816-4810,ar foxes. hockey players are a,878867
7117,Customer#000007117,3753.7631999999867,-527.64,KENYA,Ys6GxFlqGYy0G,24-848-816-4810,ar foxes. hockey players are a,878867
7117,Customer#000007117,-1.318767317570746E-11,-527.64,KENYA,Ys6GxFlqGYy0G,24-848-816-4810,ar foxes. hockey players are a,878867
7139,Customer#000007139,45226.610000000015,3340.24,MOROCCO,bFZyL0fPPMWGe1ACrKSASAT8hoJs5Pc8m,25-119-303-6505,rbits are slyly instructions. silent packages haggle among the quickly regular account,881111
7139,Customer#000007139,26224.710000000014,3340.24,MOROCCO,bFZyL0fPPMWGe1ACrKSASAT8hoJs5Pc8m,25-119-303-6505,rbits are slyly instructions. silent packages haggle among the quickly regular account,881111
7139,Customer#000007139,1.4551915228366852E-11,3340.24,MOROCCO,bFZyL0fPPMWGe1ACrKSASAT8hoJs5Pc8m,25-119-303-6505,rbits are slyly instructions. silent packages haggle among the quickly regular account,881111
7145,Customer#000007145,18107.8436,5119.41,KENYA,QOMhkj6uK8eR59FpBuuUzuMQNmuck7P,24-643-377-1444,"unts. bold, even packages cajole slyly. blithely regular somas cajole. slyly even i",881723
7145,Customer#000007145,0.0,5119.41,KENYA,QOMhkj6uK8eR59FpBuuUzuMQNmuck7P,24-643-377-1444,"unts. bold, even packages cajole slyly. blithely regular somas cajole. slyly even i",881723
8530,Customer#000008530,964.05,9734.95,MOROCCO,GMQyte94oDM7eD7exnkj 4hH9yq3,25-736-932-5850,slyly asymptotes. quickly final deposits in,889384
8530,Customer#000008530,55206.4375,9734.95,MOROCCO,GMQyte94oDM7eD7exnkj 4hH9yq3,25-736-932-5850,slyly asymptotes. quickly final deposits in,889384
8530,Customer#000008530,104065.1047,9734.95,MOROCCO,GMQyte94oDM7eD7exnkj 4hH9yq3,25-736-932-5850,slyly asymptotes. quickly final deposits in,889384
9307,Customer#000009307,46487.698999999986,9728.34,JORDAN,ehgVYgKp6dlF5hcG6IA,23-348-464-4878,blithely across the carefully ironic requests. even dependencies across t,903845
9307,Customer#000009307,3349.4149999999863,9728.34,JORDAN,ehgVYgKp6dlF5hcG6IA,23-348-464-4878,blithely across the carefully ironic requests. even dependencies across t,903849
9307,Customer#000009307,-1.318767317570746E-11,9728.34,JORDAN,ehgVYgKp6dlF5hcG6IA,23-348-464-4878,blithely across the carefully ironic requests. even dependencies across t,903853
10114,Customer#000010114,40745.628,4346.51,KENYA,2zMMhp3AaBfAs8 ZcQ9BMTv,24-386-676-4473,furiously for the unusual requests. carefully pending dependencies wake ironic i,914725
10114,Customer#000010114,8836.631999999998,4346.51,KENYA,2zMMhp3AaBfAs8 ZcQ9BMTv,24-386-676-4473,furiously for the unusual requests. carefully pending dependencies wake ironic i,914729
10114,Customer#000010114,-1.8189894035458565E-12,4346.51,KENYA,2zMMhp3AaBfAs8 ZcQ9BMTv,24-386-676-4473,furiously for the unusual requests. carefully pending dependencies wake ironic i,914733
9982,Customer#000009982,19949.431999999993,4804.11,JORDAN,eTx6xRxKFUDruC7qJ ,23-166-174-8745,"y. ironic, regular deposits ab",915461
9982,Customer#000009982,-3.637978807091713E-12,4804.11,JORDAN,eTx6xRxKFUDruC7qJ ,23-166-174-8745,"y. ironic, regular deposits ab",915463
10193,Customer#000010193,6932.35,4029.25,JAPAN,Hps82UNrqSP1fUZrX pD3BRPkY1ZH3uZLlmPyz,22-685-137-7622,"usly final accounts. carefully special deposits detect slyly even instructions. ironic, regular",886618
7198,Customer#000007198,209140.2373,6909.87,JAPAN,"4C,ZLEHFNJosJFWLpt",22-634-618-8814,sts nag fluffily. carefully even dependencies haggle deposits. quickly even,887129
7198,Customer#000007198,182246.2501,6909.87,JAPAN,"4C,ZLEHFNJosJFWLpt",22-634-618-8814,sts nag fluffily. carefully even dependencies haggle deposits. quickly even,887129
7198,Customer#000007198,140927.01760000002,6909.87,JAPAN,"4C,ZLEHFNJosJFWLpt",22-634-618-8814,sts nag fluffily. carefully even dependencies haggle deposits. quickly even,887129
7198,Customer#000007198,69012.26560000003,6909.87,JAPAN,"4C,ZLEHFNJosJFWLpt",22-634-618-8814,sts nag fluffily. carefully even dependencies haggle deposits. quickly even,887129
7198,Customer#000007198,66465.07000000002,6909.87,JAPAN,"4C,ZLEHFNJosJFWLpt",22-634-618-8814,sts nag fluffily. carefully even dependencies haggle deposits. quickly even,887129
7198,Customer#000007198,1.4551915228366852E-11,6909.87,JAPAN,"4C,ZLEHFNJosJFWLpt",22-634-618-8814,sts nag fluffily. carefully even dependencies haggle deposits. quickly even,887129
10261,Customer#000010261,36437.8075,7755.24,JORDAN,W3Wbj1v13w4ZRVUGXxUfeq02dZEzU9OEw2F,23-546-561-2981,about the pending requests. blithely sly packages maintain special ideas. carefully bold foxe,893556
10273,Customer#000010273,44240.526,2215.11,JAPAN,"w8ju2idrNyKNU6DDzUNH,QUDFh4dJrX1q",22-498-806-4375,against the furiously ironic deposits. express ac,894780
10273,Customer#000010273,48676.878,2215.11,JAPAN,"w8ju2idrNyKNU6DDzUNH,QUDFh4dJrX1q",22-498-806-4375,against the furiously ironic deposits. express ac,894780
10273,Customer#000010273,96563.178,2215.11,JAPAN,"w8ju2idrNyKNU6DDzUNH,QUDFh4dJrX1q",22-498-806-4375,against the furiously ironic deposits. express ac,894780
7712,Customer#000007712,43353.19,9572.44,PERU,",Gy63aI8,FHJ77FCPNZOPhjkKa9Di",27-459-706-3720,its wake furiously among the blithely pending pinto beans. pending packages cajol,887436
7712,Customer#000007712,78426.6052,9572.44,PERU,",Gy63aI8,FHJ77FCPNZOPhjkKa9Di",27-459-706-3720,its wake furiously among the blithely pending pinto beans. pending packages cajol,887436
7985,Customer#000007985,26034.183,7213.08,PERU,h37deVWBRkywVFgksMFQ0O1uO0DQEiGSn,27-104-963-3236,ckages affix silently. carefully regular foxes wake carefully unusual dependencies. decoys haggl,898522
7985,Customer#000007985,71109.533,7213.08,PERU,h37deVWBRkywVFgksMFQ0O1uO0DQEiGSn,27-104-963-3236,ckages affix silently. carefully regular foxes wake carefully unusual dependencies. decoys haggl,898522
8996,Customer#000008996,4770.215999999999,1031.0,PERU,"roPFPe3UxogYTcH9cs1IgAQhl7Q7e,oX9Flt",27-313-748-7324,nic packages instead of the sly,887436
8996,Customer#000008996,18191.232,1031.0,PERU,"roPFPe3UxogYTcH9cs1IgAQhl7Q7e,oX9Flt",27-313-748-7324,nic packages instead of the sly,887436
9038,Customer#000009038,8860.5152,5059.35,PERU,1K6PysLxkxQ6PHleJECGrMAYUMpjat,27-281-528-1481,"ithely ironic pinto beans use according to the special, pending requests. furiously ironic pinto beans",887436
7523,Customer#000007523,29440.847800000003,8779.47,JAPAN,CiSQJAsSa3t,22-742-512-1327,"special pinto beans shall wake blithely. packages hinder carefully above the final, final ideas. blithely final de",887437
7523,Customer#000007523,0.0,8779.47,JAPAN,CiSQJAsSa3t,22-742-512-1327,"special pinto beans shall wake blithely. packages hinder carefully above the final, final ideas. blithely final de",887437
7693,Customer#000007693,63567.49249999999,2217.58,JAPAN," P,mw2p3iS27wTAEDlToKmyUNuNYHzWBdmQ7",22-899-223-2770,"e at the packages. ironic, special Tiresias sublate regular excuses. ",887812
7693,Customer#000007693,57034.009999999995,2217.58,JAPAN," P,mw2p3iS27wTAEDlToKmyUNuNYHzWBdmQ7",22-899-223-2770,"e at the packages. ironic, special Tiresias sublate regular excuses. ",887812
7693,Customer#000007693,-7.275957614183426E-12,2217.58,JAPAN," P,mw2p3iS27wTAEDlToKmyUNuNYHzWBdmQ7",22-899-223-2770,"e at the packages. ironic, special Tiresias sublate regular excuses. ",887812
9244,Customer#000009244,120628.85879999999,315.65,JAPAN,xY08W7rqPQpR47n38 a32fWkbSB,22-436-964-3519,sual tithes. silent accounts cajole al,887437
9244,Customer#000009244,84007.89539999998,315.65,JAPAN,xY08W7rqPQpR47n38 a32fWkbSB,22-436-964-3519,sual tithes. silent accounts cajole al,887437
9244,Customer#000009244,35643.20759999998,315.65,JAPAN,xY08W7rqPQpR47n38 a32fWkbSB,22-436-964-3519,sual tithes. silent accounts cajole al,887437
9244,Customer#000009244,-1.4551915228366852E-11,315.65,JAPAN,xY08W7rqPQpR47n38 a32fWkbSB,22-436-964-3519,sual tithes. silent accounts cajole al,887437
9215,Customer#000009215,69654.48,9220.83,MOROCCO,"xqmCth6aK8,",25-886-287-5329,"lithely silent requests. furiously slow platelets against the ironic, final deposits haggle carefully quic",908446
9215,Customer#000009215,72336.35919999999,9220.83,MOROCCO,"xqmCth6aK8,",25-886-287-5329,"lithely silent requests. furiously slow platelets against the ironic, final deposits haggle carefully quic",908446
9727,Customer#000009727,0.0,7408.89,JAPAN,7L1tWEMZR3Casvr Uytt5,22-596-400-3240,"final, unusual accounts cajole",887437
10193,Customer#000010193,0.0,4029.25,JAPAN,Hps82UNrqSP1fUZrX pD3BRPkY1ZH3uZLlmPyz,22-685-137-7622,"usly final accounts. carefully special deposits detect slyly even instructions. ironic, regular",887437
10273,Customer#000010273,52322.652,2215.11,JAPAN,"w8ju2idrNyKNU6DDzUNH,QUDFh4dJrX1q",22-498-806-4375,against the furiously ironic deposits. express ac,894780
10273,Customer#000010273,47886.3,2215.11,JAPAN,"w8ju2idrNyKNU6DDzUNH,QUDFh4dJrX1q",22-498-806-4375,against the furiously ironic deposits. express ac,894780
10273,Customer#000010273,0.0,2215.11,JAPAN,"w8ju2idrNyKNU6DDzUNH,QUDFh4dJrX1q",22-498-806-4375,against the furiously ironic deposits. express ac,894780
9038,Customer#000009038,34894.5092,5059.35,PERU,1K6PysLxkxQ6PHleJECGrMAYUMpjat,27-281-528-1481,"ithely ironic pinto beans use according to the special, pending requests. furiously ironic pinto beans",920054
9038,Customer#000009038,45138.424,5059.35,PERU,1K6PysLxkxQ6PHleJECGrMAYUMpjat,27-281-528-1481,"ithely ironic pinto beans use according to the special, pending requests. furiously ironic pinto beans",920054
9038,Customer#000009038,48108.0208,5059.35,PERU,1K6PysLxkxQ6PHleJECGrMAYUMpjat,27-281-528-1481,"ithely ironic pinto beans use according to the special, pending requests. furiously ironic pinto beans",920054
9038,Customer#000009038,53687.6858,5059.35,PERU,1K6PysLxkxQ6PHleJECGrMAYUMpjat,27-281-528-1481,"ithely ironic pinto beans use according to the special, pending requests. furiously ironic pinto beans",920054
9797,Customer#000009797,10540.4768,5905.16,PERU,JmaLhRCgKZljfRH,27-948-464-6133,. final theodolites are among the regular requests: requests cajole c,921788
9797,Customer#000009797,51415.686799999996,5905.16,PERU,JmaLhRCgKZljfRH,27-948-464-6133,. final theodolites are among the regular requests: requests cajole c,921788
9797,Customer#000009797,60838.716799999995,5905.16,PERU,JmaLhRCgKZljfRH,27-948-464-6133,. final theodolites are among the regular requests: requests cajole c,921788
9797,Customer#000009797,70601.3228,5905.16,PERU,JmaLhRCgKZljfRH,27-948-464-6133,. final theodolites are among the regular requests: requests cajole c,921788
10045,Customer#000010045,67740.1788,1487.3,MOROCCO,"EsiXo ,rg0S0dCsWyraWKBI7",25-245-630-7566,unts cajole. carefully ironic accounts after th,928450
10045,Customer#000010045,124952.97879999998,1487.3,MOROCCO,"EsiXo ,rg0S0dCsWyraWKBI7",25-245-630-7566,unts cajole. carefully ironic accounts after th,928450
10045,Customer#000010045,187186.71879999997,1487.3,MOROCCO,"EsiXo ,rg0S0dCsWyraWKBI7",25-245-630-7566,unts cajole. carefully ironic accounts after th,928450
10045,Customer#000010045,262753.5976,1487.3,MOROCCO,"EsiXo ,rg0S0dCsWyraWKBI7",25-245-630-7566,unts cajole. carefully ironic accounts after th,928450
