c_custkey,c_name,revenue,c_acctbal,n_name,c_address,c_phone,c_comment,timestamp
12388,Customer#000012388,175742.7636,-945.78,EGYPT,"fizCuFs8z ixs,5Z6BqohKHd",14-717-817-2801,ular requests sleep regularly pending accounts. accounts engage fluffily blith,631761
12388,Customer#000012388,177320.798,-945.78,EGYPT,"fizCuFs8z ixs,5Z6BqohKHd",14-717-817-2801,ular requests sleep regularly pending accounts. accounts engage fluffily blith,631761
12388,Customer#000012388,194969.70620000002,-945.78,EGYPT,"fizCuFs8z ixs,5Z6BqohKHd",14-717-817-2801,ular requests sleep regularly pending accounts. accounts engage fluffily blith,631761
12388,Customer#000012388,238503.0662,-945.78,EGYPT,"fizCuFs8z ixs,5Z6BqohKHd",14-717-817-2801,ular requests sleep regularly pending accounts. accounts engage fluffily blith,631761
12388,Customer#000012388,252901.0982,-945.78,EGYPT,"fizCuFs8z ixs,5Z6BqohKHd",14-717-817-2801,ular requests sleep regularly pending accounts. accounts engage fluffily blith,631761
12389,Customer#000012389,52916.895,8256.67,ARGENTINA,27u7BPA5POHxcDO,11-473-616-8843,ly final theodolites at the fluffily regular ideas boost s,631812
12389,Customer#000012389,76952.361,8256.67,ARGENTINA,27u7BPA5POHxcDO,11-473-616-8843,ly final theodolites at the fluffily regular ideas boost s,631812
12389,Customer#000012389,112273.8582,8256.67,ARGENTINA,27u7BPA5POHxcDO,11-473-616-8843,ly final theodolites at the fluffily regular ideas boost s,631812
12394,Customer#000012394,28987.2,401.68,EGYPT,AmiXY27ASyavmNMEqdKtpWbHoBhoLWa6NR,14-136-277-7232,"hockey players. special, ironic theodolites against the bl",632067
12401,Customer#000012401,3725.9796,1246.95,ETHIOPIA,rVOc1D7Mkb0F5KVdroRzbUe8u,15-525-350-4232," pending foxes. unusual, ironic packages use above the pending, unusua",632424
12424,Customer#000012424,13026.2616,-894.93,SAUDI ARABIA,owXWpzLoedSbM7Ykfv53e,30-967-584-1655,refully according to the furiously ironic requests. quickly ironic requests use. even ,633597
12427,Customer#000012427,60707.2752,3575.99,ARGENTINA,8C91FNT03kjTYtz,11-717-593-3601,y regular accounts. special pinto beans are blithely slyly special realms. fluffily even instructions sleep al,633750
12427,Customer#000012427,75710.0817,3575.99,ARGENTINA,8C91FNT03kjTYtz,11-717-593-3601,y regular accounts. special pinto beans are blithely slyly special realms. fluffily even instructions sleep al,633750
12427,Customer#000012427,132142.2957,3575.99,ARGENTINA,8C91FNT03kjTYtz,11-717-593-3601,y regular accounts. special pinto beans are blithely slyly special realms. fluffily even instructions sleep al,633750
12427,Customer#000012427,150238.2681,3575.99,ARGENTINA,8C91FNT03kjTYtz,11-717-593-3601,y regular accounts. special pinto beans are blithely slyly special realms. fluffily even instructions sleep al,633750
12427,Customer#000012427,163544.2125,3575.99,ARGENTINA,8C91FNT03kjTYtz,11-717-593-3601,y regular accounts. special pinto beans are blithely slyly special realms. fluffily even instructions sleep al,633750
12427,Customer#000012427,180870.84,3575.99,ARGENTINA,8C91FNT03kjTYtz,11-717-593-3601,y regular accounts. special pinto beans are blithely slyly special realms. fluffily even instructions sleep al,633750
12430,Customer#000012430,3958.6752,355.25,ROMANIA,Gy8jeXw5D2FJa0IlIv17CIPIpWaNIgYFgiCb,29-125-704-9372,dolites dazzle under the furiously bold accoun,633903
12430,Customer#000012430,5654.3472,355.25,ROMANIA,Gy8jeXw5D2FJa0IlIv17CIPIpWaNIgYFgiCb,29-125-704-9372,dolites dazzle under the furiously bold accoun,633903
12430,Customer#000012430,35953.0032,355.25,ROMANIA,Gy8jeXw5D2FJa0IlIv17CIPIpWaNIgYFgiCb,29-125-704-9372,dolites dazzle under the furiously bold accoun,633903
12431,Customer#000012431,24104.2074,6670.94,BRAZIL," 3UcFWNjrvQtuGXc,DdYjvC",12-813-837-3306, the requests haggle slyly about the packages. slyly bold instructions haggle carefully. blithely ironic accounts ca,633954
12431,Customer#000012431,71130.699,6670.94,BRAZIL," 3UcFWNjrvQtuGXc,DdYjvC",12-813-837-3306, the requests haggle slyly about the packages. slyly bold instructions haggle carefully. blithely ironic accounts ca,633954
12431,Customer#000012431,135327.33899999998,6670.94,BRAZIL," 3UcFWNjrvQtuGXc,DdYjvC",12-813-837-3306, the requests haggle slyly about the packages. slyly bold instructions haggle carefully. blithely ironic accounts ca,633954
12445,Customer#000012445,6360.3648,-589.19,ETHIOPIA,"yoztYx3,RrZ4OD40XrYQ7c",15-952-783-4738,"silent courts. express, express pinto beans against the regular platelets",634668
12446,Customer#000012446,26460.6616,6409.96,KENYA,0bgrmJnSOeP,24-968-533-1860,kly pending courts haggle furiously fluffily express instructions. dependencies about the regular req,634719
12446,Customer#000012446,39593.2006,6409.96,KENYA,0bgrmJnSOeP,24-968-533-1860,kly pending courts haggle furiously fluffily express instructions. dependencies about the regular req,634719
12446,Customer#000012446,45432.458199999994,6409.96,KENYA,0bgrmJnSOeP,24-968-533-1860,kly pending courts haggle furiously fluffily express instructions. dependencies about the regular req,634719
12446,Customer#000012446,63755.987799999995,6409.96,KENYA,0bgrmJnSOeP,24-968-533-1860,kly pending courts haggle furiously fluffily express instructions. dependencies about the regular req,634719
12451,Customer#000012451,37848.972,6487.43,CANADA,"j3OteF9z9OXmVIgh2qT8,",13-854-810-8990,he theodolites boost even pains. packages,634974
12451,Customer#000012451,38801.3784,6487.43,CANADA,"j3OteF9z9OXmVIgh2qT8,",13-854-810-8990,he theodolites boost even pains. packages,634974
12454,Customer#000012454,57701.2,917.73,IRAQ,"aDsmPUZNSNPfxIqUgXQCTOP 6k1xDLGbvSv,",21-696-333-5061,es. slyly express dependencies are carefully. quickly silent requests haggle quickly against the ,635127
12466,Customer#000012466,65560.31999999999,222.48,SAUDI ARABIA,zZT3hKQICkmIRR9l,30-928-671-7119, requests. final packages haggle blithely ironic packages. quickly even dependencies cajole. slyly ironic instr,635739
12466,Customer#000012466,118348.22899999999,222.48,SAUDI ARABIA,zZT3hKQICkmIRR9l,30-928-671-7119, requests. final packages haggle blithely ironic packages. quickly even dependencies cajole. slyly ironic instr,635739
12466,Customer#000012466,166517.489,222.48,SAUDI ARABIA,zZT3hKQICkmIRR9l,30-928-671-7119, requests. final packages haggle blithely ironic packages. quickly even dependencies cajole. slyly ironic instr,635739
12467,Customer#000012467,52179.39,8114.95,KENYA,",ezOw6,LE1L07,",24-169-165-7764,ependencies maintain blithely final accounts. accounts sleep closely. express deposits use slyly. bravely ,635790
12467,Customer#000012467,80019.2748,8114.95,KENYA,",ezOw6,LE1L07,",24-169-165-7764,ependencies maintain blithely final accounts. accounts sleep closely. express deposits use slyly. bravely ,635790
12467,Customer#000012467,91679.5248,8114.95,KENYA,",ezOw6,LE1L07,",24-169-165-7764,ependencies maintain blithely final accounts. accounts sleep closely. express deposits use slyly. bravely ,635790
12467,Customer#000012467,153294.3132,8114.95,KENYA,",ezOw6,LE1L07,",24-169-165-7764,ependencies maintain blithely final accounts. accounts sleep closely. express deposits use slyly. bravely ,635790
12467,Customer#000012467,213507.67740000002,8114.95,KENYA,",ezOw6,LE1L07,",24-169-165-7764,ependencies maintain blithely final accounts. accounts sleep closely. express deposits use slyly. bravely ,635790
12475,Customer#000012475,46759.38540000001,7741.45,ETHIOPIA,"K5Lh,SPKGemNws28M2Bdu4Mw16yaR3YmW755M4",15-795-662-8002,structions. bold deposits maintain fu,636198
12481,Customer#000012481,5495.428,3094.89,INDIA,"WiNgusW38az7H,",18-944-820-7929,uriously bold foxes. slyly ironic packag,636504
12481,Customer#000012481,53924.099200000004,3094.89,INDIA,"WiNgusW38az7H,",18-944-820-7929,uriously bold foxes. slyly ironic packag,636504
12481,Customer#000012481,85499.709,3094.89,INDIA,"WiNgusW38az7H,",18-944-820-7929,uriously bold foxes. slyly ironic packag,636504
12481,Customer#000012481,109417.785,3094.89,INDIA,"WiNgusW38az7H,",18-944-820-7929,uriously bold foxes. slyly ironic packag,636504
12481,Customer#000012481,146206.185,3094.89,INDIA,"WiNgusW38az7H,",18-944-820-7929,uriously bold foxes. slyly ironic packag,636504
12481,Customer#000012481,182327.5524,3094.89,INDIA,"WiNgusW38az7H,",18-944-820-7929,uriously bold foxes. slyly ironic packag,636504
775,Customer#000000775,59856.52049999999,1376.67,PERU,Cg3M4gTXeIY7llMN2puop7D2,27-903-936-7924,"ts. blithely regular requests upon the ironic, final courts haggle sly, regular deposits. final requests ",652806
775,Customer#000000775,78815.60609999999,1376.67,PERU,Cg3M4gTXeIY7llMN2puop7D2,27-903-936-7924,"ts. blithely regular requests upon the ironic, final courts haggle sly, regular deposits. final requests ",652807
775,Customer#000000775,97901.2131,1376.67,PERU,Cg3M4gTXeIY7llMN2puop7D2,27-903-936-7924,"ts. blithely regular requests upon the ironic, final courts haggle sly, regular deposits. final requests ",652808
775,Customer#000000775,130010.8731,1376.67,PERU,Cg3M4gTXeIY7llMN2puop7D2,27-903-936-7924,"ts. blithely regular requests upon the ironic, final courts haggle sly, regular deposits. final requests ",652810
4747,Customer#000004747,137686.9441,8841.36,MOZAMBIQUE,"7Lh9BW5Jke3zjkzHFlpE9nV8YkOgmK2Cim,",26-290-129-5298,"luffily regular, regular requests. express packages lose. slyly pending packages nag sl",654076
12484,Customer#000012484,34691.0564,6405.04,INDONESIA,"mG8v,4qHv9ktH6ySM45c0",19-445-831-5110,l packages haggle carefully along the regular realms. ironic reque,636657
12484,Customer#000012484,115169.5874,6405.04,INDONESIA,"mG8v,4qHv9ktH6ySM45c0",19-445-831-5110,l packages haggle carefully along the regular realms. ironic reque,636657
12491,Customer#000012491,2399.6279999999997,8206.05,MOZAMBIQUE,"w4qT6lVh67MDD92GpAeLz7R,5m1Rs1NPmJYwJXG",26-665-157-5810,y requests. ideas cajole quickly furiously brave pinto beans. quickly pending ideas cajole slyly ,637014
12491,Customer#000012491,38449.782,8206.05,MOZAMBIQUE,"w4qT6lVh67MDD92GpAeLz7R,5m1Rs1NPmJYwJXG",26-665-157-5810,y requests. ideas cajole quickly furiously brave pinto beans. quickly pending ideas cajole slyly ,637014
12493,Customer#000012493,6861.6992,330.68,INDONESIA,d94Yp z9bODDpVPE9WxkwhtPo8qtOSMmQK,19-739-666-7272,aters sleep slyly special deposits. platelets affix above the final id,637116
12493,Customer#000012493,19954.8416,330.68,INDONESIA,d94Yp z9bODDpVPE9WxkwhtPo8qtOSMmQK,19-739-666-7272,aters sleep slyly special deposits. platelets affix above the final id,637116
12493,Customer#000012493,34946.8706,330.68,INDONESIA,d94Yp z9bODDpVPE9WxkwhtPo8qtOSMmQK,19-739-666-7272,aters sleep slyly special deposits. platelets affix above the final id,637116
12493,Customer#000012493,51205.93860000001,330.68,INDONESIA,d94Yp z9bODDpVPE9WxkwhtPo8qtOSMmQK,19-739-666-7272,aters sleep slyly special deposits. platelets affix above the final id,637116
12496,Customer#000012496,5780.37,3894.54,EGYPT,"zJLnUsodYe9U85HD1lyUPur,AlPS9Pwue",14-471-105-8675,thily. quickly special packages use furiously regular foxes. slyly pending accounts nag. furiously i,637269
12496,Customer#000012496,30863.3524,3894.54,EGYPT,"zJLnUsodYe9U85HD1lyUPur,AlPS9Pwue",14-471-105-8675,thily. quickly special packages use furiously regular foxes. slyly pending accounts nag. furiously i,637269
12499,Customer#000012499,26283.113999999998,-104.59,MOZAMBIQUE,00Oxexq3odY,26-607-342-9289," ironic requests. regular, ironic foxes sh",637422
12499,Customer#000012499,72143.181,-104.59,MOZAMBIQUE,00Oxexq3odY,26-607-342-9289," ironic requests. regular, ironic foxes sh",637422
12499,Customer#000012499,111137.301,-104.59,MOZAMBIQUE,00Oxexq3odY,26-607-342-9289," ironic requests. regular, ironic foxes sh",637422
12499,Customer#000012499,182168.73,-104.59,MOZAMBIQUE,00Oxexq3odY,26-607-342-9289," ironic requests. regular, ironic foxes sh",637422
12499,Customer#000012499,253130.43800000002,-104.59,MOZAMBIQUE,00Oxexq3odY,26-607-342-9289," ironic requests. regular, ironic foxes sh",637422
12499,Customer#000012499,268093.514,-104.59,MOZAMBIQUE,00Oxexq3odY,26-607-342-9289," ironic requests. regular, ironic foxes sh",637422
12499,Customer#000012499,272211.3596,-104.59,MOZAMBIQUE,00Oxexq3odY,26-607-342-9289," ironic requests. regular, ironic foxes sh",637422
12499,Customer#000012499,303770.57960000006,-104.59,MOZAMBIQUE,00Oxexq3odY,26-607-342-9289," ironic requests. regular, ironic foxes sh",637422
12499,Customer#000012499,353116.61480000004,-104.59,MOZAMBIQUE,00Oxexq3odY,26-607-342-9289," ironic requests. regular, ironic foxes sh",637422
12505,Customer#000012505,16657.4529,9165.13,CHINA,ZHdwIRCrJBLuUnGX USgUChM75OZatjrkMJX,28-973-649-1036,refully ironic theodolites haggle fluffily after the requ,637728
12505,Customer#000012505,34390.089900000006,9165.13,CHINA,ZHdwIRCrJBLuUnGX USgUChM75OZatjrkMJX,28-973-649-1036,refully ironic theodolites haggle fluffily after the requ,637728
12505,Customer#000012505,66103.0803,9165.13,CHINA,ZHdwIRCrJBLuUnGX USgUChM75OZatjrkMJX,28-973-649-1036,refully ironic theodolites haggle fluffily after the requ,637728
12514,Customer#000012514,24635.6154,7078.16,EGYPT,DFoDV4wvA3wZqOFJmgMA,14-584-614-4546,"ly even, ironic instructions. regular, express deposits are regular pinto beans. carefully even instructions are a",638187
12517,Customer#000012517,59410.137599999995,1924.62,BRAZIL,viCidSyAbjAYzL7S8XOxBAUQe0RWAHcix6uN7J,12-441-204-7246,lose slyly above the fluffily unusual gifts. furi,638340
12517,Customer#000012517,110698.0416,1924.62,BRAZIL,viCidSyAbjAYzL7S8XOxBAUQe0RWAHcix6uN7J,12-441-204-7246,lose slyly above the fluffily unusual gifts. furi,638340
12523,Customer#000012523,25509.156,9241.99,MOZAMBIQUE,BoxftSr08nnMgFSCVfqW3bB9F0ku7Z98mEs,26-397-992-9071,arefully regular packages cajole excuses. carefully silent excuses use along the furiously silent ,638646
12523,Customer#000012523,86845.73999999999,9241.99,MOZAMBIQUE,BoxftSr08nnMgFSCVfqW3bB9F0ku7Z98mEs,26-397-992-9071,arefully regular packages cajole excuses. carefully silent excuses use along the furiously silent ,638646
12523,Customer#000012523,92993.272,9241.99,MOZAMBIQUE,BoxftSr08nnMgFSCVfqW3bB9F0ku7Z98mEs,26-397-992-9071,arefully regular packages cajole excuses. carefully silent excuses use along the furiously silent ,638646
12541,Customer#000012541,56741.4886,3153.77,INDONESIA,gUuPMGWbtddJv,19-780-291-1360,al dolphins. bold asymptotes haggle quickly across the instr,639564
12541,Customer#000012541,110573.9764,3153.77,INDONESIA,gUuPMGWbtddJv,19-780-291-1360,al dolphins. bold asymptotes haggle quickly across the instr,639564
12541,Customer#000012541,111596.3189,3153.77,INDONESIA,gUuPMGWbtddJv,19-780-291-1360,al dolphins. bold asymptotes haggle quickly across the instr,639564
12541,Customer#000012541,119360.7029,3153.77,INDONESIA,gUuPMGWbtddJv,19-780-291-1360,al dolphins. bold asymptotes haggle quickly across the instr,639564
12544,Customer#000012544,21795.003,5238.23,MOROCCO,"JiM5J,5DjI3YV5Y lOXt6ryda0jQaEbRfN",25-861-635-9828,ar instructions haggle blithely at the blithely ironic foxes! bold pinto beans nag furiously quietly expr,639717
12544,Customer#000012544,69322.72350000001,5238.23,MOROCCO,"JiM5J,5DjI3YV5Y lOXt6ryda0jQaEbRfN",25-861-635-9828,ar instructions haggle blithely at the blithely ironic foxes! bold pinto beans nag furiously quietly expr,639717
12544,Customer#000012544,101844.5219,5238.23,MOROCCO,"JiM5J,5DjI3YV5Y lOXt6ryda0jQaEbRfN",25-861-635-9828,ar instructions haggle blithely at the blithely ironic foxes! bold pinto beans nag furiously quietly expr,639717
12544,Customer#000012544,108396.0179,5238.23,MOROCCO,"JiM5J,5DjI3YV5Y lOXt6ryda0jQaEbRfN",25-861-635-9828,ar instructions haggle blithely at the blithely ironic foxes! bold pinto beans nag furiously quietly expr,639717
12550,Customer#000012550,39396.7392,9452.52,KENYA,"YcTGawRdP8,ovx8AmoVi3NfhxNNu7TjoECPfe",24-604-116-2531,ar accounts are. dependencies nag quickly furio,640023
12553,Customer#000012553,25380.81,210.52,GERMANY,"9xaEVwS49gki9t,51DMZ",17-393-699-1512,"ven accounts wake across the furiously final deposits. slyly close deposits after the regular, final i",640176
12553,Customer#000012553,60016.8134,210.52,GERMANY,"9xaEVwS49gki9t,51DMZ",17-393-699-1512,"ven accounts wake across the furiously final deposits. slyly close deposits after the regular, final i",640176
12553,Customer#000012553,75054.5606,210.52,GERMANY,"9xaEVwS49gki9t,51DMZ",17-393-699-1512,"ven accounts wake across the furiously final deposits. slyly close deposits after the regular, final i",640176
12554,Customer#000012554,57881.3568,5136.67,INDONESIA,aneEjO vVJKBQU200bHy 0FXYKEUW3rVXwCWifs,19-829-279-9298,es. carefully regular packages cajole unusual instructions. slyly ,640227
12554,Customer#000012554,88603.4391,5136.67,INDONESIA,aneEjO vVJKBQU200bHy 0FXYKEUW3rVXwCWifs,19-829-279-9298,es. carefully regular packages cajole unusual instructions. slyly ,640227
12554,Customer#000012554,97284.00330000001,5136.67,INDONESIA,aneEjO vVJKBQU200bHy 0FXYKEUW3rVXwCWifs,19-829-279-9298,es. carefully regular packages cajole unusual instructions. slyly ,640227
12554,Customer#000012554,133972.14570000002,5136.67,INDONESIA,aneEjO vVJKBQU200bHy 0FXYKEUW3rVXwCWifs,19-829-279-9298,es. carefully regular packages cajole unusual instructions. slyly ,640227
12554,Customer#000012554,164218.23950000003,5136.67,INDONESIA,aneEjO vVJKBQU200bHy 0FXYKEUW3rVXwCWifs,19-829-279-9298,es. carefully regular packages cajole unusual instructions. slyly ,640227
12554,Customer#000012554,197297.93930000003,5136.67,INDONESIA,aneEjO vVJKBQU200bHy 0FXYKEUW3rVXwCWifs,19-829-279-9298,es. carefully regular packages cajole unusual instructions. slyly ,640227
12556,Customer#000012556,26875.309999999998,6582.66,INDONESIA,V7wjuebWoj1JYrRHMXHE5Hrcrf6hWtf7W6SVxDdW,19-462-744-9077,ickly regular deposits above the even accounts haggle ca,640329
12556,Customer#000012556,71527.19,6582.66,INDONESIA,V7wjuebWoj1JYrRHMXHE5Hrcrf6hWtf7W6SVxDdW,19-462-744-9077,ickly regular deposits above the even accounts haggle ca,640329
12556,Customer#000012556,94975.5175,6582.66,INDONESIA,V7wjuebWoj1JYrRHMXHE5Hrcrf6hWtf7W6SVxDdW,19-462-744-9077,ickly regular deposits above the even accounts haggle ca,640329
12556,Customer#000012556,131907.7735,6582.66,INDONESIA,V7wjuebWoj1JYrRHMXHE5Hrcrf6hWtf7W6SVxDdW,19-462-744-9077,ickly regular deposits above the even accounts haggle ca,640329
12556,Customer#000012556,140370.355,6582.66,INDONESIA,V7wjuebWoj1JYrRHMXHE5Hrcrf6hWtf7W6SVxDdW,19-462-744-9077,ickly regular deposits above the even accounts haggle ca,640329
12556,Customer#000012556,151141.875,6582.66,INDONESIA,V7wjuebWoj1JYrRHMXHE5Hrcrf6hWtf7W6SVxDdW,19-462-744-9077,ickly regular deposits above the even accounts haggle ca,640329
12556,Customer#000012556,174667.587,6582.66,INDONESIA,V7wjuebWoj1JYrRHMXHE5Hrcrf6hWtf7W6SVxDdW,19-462-744-9077,ickly regular deposits above the even accounts haggle ca,640329
12568,Customer#000012568,29895.6312,4980.83,BRAZIL,Xz3OVUmiHQBYT81d5QB5QtAYnSOTUI68TQX,12-653-119-1864,gular ideas cajole fluffily. furiously regular th,640941
12568,Customer#000012568,44764.1937,4980.83,BRAZIL,Xz3OVUmiHQBYT81d5QB5QtAYnSOTUI68TQX,12-653-119-1864,gular ideas cajole fluffily. furiously regular th,640941
12568,Customer#000012568,78147.6193,4980.83,BRAZIL,Xz3OVUmiHQBYT81d5QB5QtAYnSOTUI68TQX,12-653-119-1864,gular ideas cajole fluffily. furiously regular th,640941
12568,Customer#000012568,108162.7408,4980.83,BRAZIL,Xz3OVUmiHQBYT81d5QB5QtAYnSOTUI68TQX,12-653-119-1864,gular ideas cajole fluffily. furiously regular th,640941
12568,Customer#000012568,163578.28,4980.83,BRAZIL,Xz3OVUmiHQBYT81d5QB5QtAYnSOTUI68TQX,12-653-119-1864,gular ideas cajole fluffily. furiously regular th,640941
12569,Customer#000012569,8491.513799999999,742.56,KENYA,688At3p4U0nxbLaNMzxNyyzVaxuYan3l,24-178-757-5939,"y alongside of the final, silent ideas. blithely unusual platelets about the fluffily even platele",640992
12569,Customer#000012569,87536.86230000001,742.56,KENYA,688At3p4U0nxbLaNMzxNyyzVaxuYan3l,24-178-757-5939,"y alongside of the final, silent ideas. blithely unusual platelets about the fluffily even platele",640992
12571,Customer#000012571,22333.861999999997,816.07,ALGERIA,7d5xE9WPtJxkmQqSp TKtp2wLTJE,10-477-962-3089,"cial, even requests. final requests acco",641094
12571,Customer#000012571,76137.6764,816.07,ALGERIA,7d5xE9WPtJxkmQqSp TKtp2wLTJE,10-477-962-3089,"cial, even requests. final requests acco",641094
12571,Customer#000012571,83432.7278,816.07,ALGERIA,7d5xE9WPtJxkmQqSp TKtp2wLTJE,10-477-962-3089,"cial, even requests. final requests acco",641094
12571,Customer#000012571,91082.5358,816.07,ALGERIA,7d5xE9WPtJxkmQqSp TKtp2wLTJE,10-477-962-3089,"cial, even requests. final requests acco",641094
12571,Customer#000012571,111579.04819999999,816.07,ALGERIA,7d5xE9WPtJxkmQqSp TKtp2wLTJE,10-477-962-3089,"cial, even requests. final requests acco",641094
12572,Customer#000012572,5151.762000000001,7672.19,INDONESIA,NlL20hVA jVC vJscGaAJiclmgl4fnP5,19-423-807-4939,"quests nag ironic, even packages. even accounts a",641145
12572,Customer#000012572,9089.8191,7672.19,INDONESIA,NlL20hVA jVC vJscGaAJiclmgl4fnP5,19-423-807-4939,"quests nag ironic, even packages. even accounts a",641145
12572,Customer#000012572,11348.259100000001,7672.19,INDONESIA,NlL20hVA jVC vJscGaAJiclmgl4fnP5,19-423-807-4939,"quests nag ironic, even packages. even accounts a",641145
12572,Customer#000012572,47944.5535,7672.19,INDONESIA,NlL20hVA jVC vJscGaAJiclmgl4fnP5,19-423-807-4939,"quests nag ironic, even packages. even accounts a",641145
12572,Customer#000012572,67751.7745,7672.19,INDONESIA,NlL20hVA jVC vJscGaAJiclmgl4fnP5,19-423-807-4939,"quests nag ironic, even packages. even accounts a",641145
12577,Customer#000012577,27056.188000000002,691.25,ETHIOPIA,dvIh3mir0wNdIYfDvVHljC3Q5fS28LAzRCgnDSCh,15-306-134-8274, across the express instructions detect after the ironic packages. furiously bold requests sleep. perm,641400
12577,Customer#000012577,63802.890999999996,691.25,ETHIOPIA,dvIh3mir0wNdIYfDvVHljC3Q5fS28LAzRCgnDSCh,15-306-134-8274, across the express instructions detect after the ironic packages. furiously bold requests sleep. perm,641400
12577,Customer#000012577,89274.54939999999,691.25,ETHIOPIA,dvIh3mir0wNdIYfDvVHljC3Q5fS28LAzRCgnDSCh,15-306-134-8274, across the express instructions detect after the ironic packages. furiously bold requests sleep. perm,641400
12577,Customer#000012577,135361.7782,691.25,ETHIOPIA,dvIh3mir0wNdIYfDvVHljC3Q5fS28LAzRCgnDSCh,15-306-134-8274, across the express instructions detect after the ironic packages. furiously bold requests sleep. perm,641400
12577,Customer#000012577,163371.6694,691.25,ETHIOPIA,dvIh3mir0wNdIYfDvVHljC3Q5fS28LAzRCgnDSCh,15-306-134-8274, across the express instructions detect after the ironic packages. furiously bold requests sleep. perm,641400
12577,Customer#000012577,172030.11940000003,691.25,ETHIOPIA,dvIh3mir0wNdIYfDvVHljC3Q5fS28LAzRCgnDSCh,15-306-134-8274, across the express instructions detect after the ironic packages. furiously bold requests sleep. perm,641400
12577,Customer#000012577,177256.86740000002,691.25,ETHIOPIA,dvIh3mir0wNdIYfDvVHljC3Q5fS28LAzRCgnDSCh,15-306-134-8274, across the express instructions detect after the ironic packages. furiously bold requests sleep. perm,641400
12578,Customer#000012578,20500.733999999997,-152.79,CANADA,Sy5wE4D2gE,13-372-898-8427,ges nag slyly; blithely ironic deposits wake carefully bold deposits. furiously even theodolites according t,641451
12578,Customer#000012578,83299.998,-152.79,CANADA,Sy5wE4D2gE,13-372-898-8427,ges nag slyly; blithely ironic deposits wake carefully bold deposits. furiously even theodolites according t,641451
12578,Customer#000012578,95598.02010000001,-152.79,CANADA,Sy5wE4D2gE,13-372-898-8427,ges nag slyly; blithely ironic deposits wake carefully bold deposits. furiously even theodolites according t,641451
12578,Customer#000012578,115168.198,-152.79,CANADA,Sy5wE4D2gE,13-372-898-8427,ges nag slyly; blithely ironic deposits wake carefully bold deposits. furiously even theodolites according t,641451
12580,Customer#000012580,34211.240399999995,9779.1,IRAQ,ufuxGZxIczIAN8vI58tYVzfSGK,21-867-753-4040,y bold deposits haggle fluffily across the blithely ironic accounts. furiously final deposits cajole carefully quic,641553
12580,Customer#000012580,84541.72739999999,9779.1,IRAQ,ufuxGZxIczIAN8vI58tYVzfSGK,21-867-753-4040,y bold deposits haggle fluffily across the blithely ironic accounts. furiously final deposits cajole carefully quic,641553
12580,Customer#000012580,90972.76739999998,9779.1,IRAQ,ufuxGZxIczIAN8vI58tYVzfSGK,21-867-753-4040,y bold deposits haggle fluffily across the blithely ironic accounts. furiously final deposits cajole carefully quic,641553
12592,Customer#000012592,42239.3775,1806.38,ETHIOPIA,IIuQlDFLkfe76Tk,15-231-700-1588,ccounts boost quickly. furiously even ide,642165
8144,Customer#000008144,35950.85,8521.53,MOZAMBIQUE,SIkUFWnkKOwFjffulXPXuKCgOalyPh3j,26-562-253-3471,furiously express ideas cajole? doggedly,654818
8144,Customer#000008144,52396.8572,8521.53,MOZAMBIQUE,SIkUFWnkKOwFjffulXPXuKCgOalyPh3j,26-562-253-3471,furiously express ideas cajole? doggedly,654820
8144,Customer#000008144,74691.8028,8521.53,MOZAMBIQUE,SIkUFWnkKOwFjffulXPXuKCgOalyPh3j,26-562-253-3471,furiously express ideas cajole? doggedly,654823
8144,Customer#000008144,121423.4618,8521.53,MOZAMBIQUE,SIkUFWnkKOwFjffulXPXuKCgOalyPh3j,26-562-253-3471,furiously express ideas cajole? doggedly,654825
12595,Customer#000012595,27478.98,-6.92,INDIA,"LmeaX5cR,w9NqKugl yRm98",18-186-132-3352,o the busy accounts. blithely special gifts maintain a,642318
12595,Customer#000012595,98164.2276,-6.92,INDIA,"LmeaX5cR,w9NqKugl yRm98",18-186-132-3352,o the busy accounts. blithely special gifts maintain a,642318
12595,Customer#000012595,115890.75259999999,-6.92,INDIA,"LmeaX5cR,w9NqKugl yRm98",18-186-132-3352,o the busy accounts. blithely special gifts maintain a,642318
12595,Customer#000012595,153029.2526,-6.92,INDIA,"LmeaX5cR,w9NqKugl yRm98",18-186-132-3352,o the busy accounts. blithely special gifts maintain a,642318
12595,Customer#000012595,211035.9086,-6.92,INDIA,"LmeaX5cR,w9NqKugl yRm98",18-186-132-3352,o the busy accounts. blithely special gifts maintain a,642318
12595,Customer#000012595,214056.5046,-6.92,INDIA,"LmeaX5cR,w9NqKugl yRm98",18-186-132-3352,o the busy accounts. blithely special gifts maintain a,642318
12596,Customer#000012596,5103.990000000001,2626.63,GERMANY,"VfwRToRJeMlV8Mj46crdop85v6FZvXb3u,MZwi",17-435-482-1843,"bold deposits against the bold, final packages sleep across the carefully ironic pearls",642369
12596,Customer#000012596,68006.69,2626.63,GERMANY,"VfwRToRJeMlV8Mj46crdop85v6FZvXb3u,MZwi",17-435-482-1843,"bold deposits against the bold, final packages sleep across the carefully ironic pearls",642369
12596,Customer#000012596,86647.074,2626.63,GERMANY,"VfwRToRJeMlV8Mj46crdop85v6FZvXb3u,MZwi",17-435-482-1843,"bold deposits against the bold, final packages sleep across the carefully ironic pearls",642369
